ticker,volume,volume_weighted_avg_price,open_price,close_price,highest_price,lowest_price,um_timestamp,transactions,market_close,market
MNDO,29073.0,2.0093,1.96,2.03,2.03,1.96,1734123600000,164.0,2024-12-13,NYSE
DFUV,220776.0,42.5209,42.78,42.54,42.78,42.46,1734123600000,834.0,2024-12-13,NYSE
OSEA,28828.0,27.0813,27.23,27.09,27.23,27.03,1734123600000,205.0,2024-12-13,NYSE
DISV,309645.0,27.2994,27.47,27.32,27.47,27.2421,1734123600000,979.0,2024-12-13,NYSE
EFT,72938.0,13.5166,13.51,13.52,13.55,13.4942,1734123600000,384.0,2024-12-13,NYSE
TIMB,502105.0,12.6476,12.65,12.6,12.771,12.5499,1734123600000,4372.0,2024-12-13,NYSE
VONG,828068.0,106.5758,107.0,106.55,107.34,106.04,1734123600000,9868.0,2024-12-13,NYSE
VTWG,28175.0,220.8714,222.79,220.56,222.79,220.0,1734123600000,529.0,2024-12-13,NYSE
IBKR,710623.0,178.8959,181.0,179.49,181.245,177.55,1734123600000,20676.0,2024-12-13,NYSE
PTH,12747.0,41.6977,41.87,41.7,42.06,41.4324,1734123600000,69.0,2024-12-13,NYSE
FTS,303699.0,42.3847,42.43,42.33,42.59,42.145,1734123600000,5447.0,2024-12-13,NYSE
ASBpE,3395.0,21.6375,21.84,21.71,21.84,21.5792,1734123600000,50.0,2024-12-13,NYSE
DLNGpA,2555.0,25.3514,25.3,25.3801,25.4,25.3,1734123600000,60.0,2024-12-13,NYSE
NDRA,11627.0,4.3335,4.4,4.27,4.4615,4.21,1734123600000,309.0,2024-12-13,NYSE
NCL,1187789.0,0.2821,0.2819,0.3017,0.31,0.2537,1734123600000,1070.0,2024-12-13,NYSE
ARBK,543484.0,0.749,0.79,0.732,0.79,0.72,1734123600000,1577.0,2024-12-13,NYSE
BHRB,38162.0,69.1424,69.36,69.16,69.69,68.6,1734123600000,1734.0,2024-12-13,NYSE
STI,706491.0,0.414,0.4,0.41,0.4218,0.4,1734123600000,1880.0,2024-12-13,NYSE
DEHP,20678.0,25.6573,25.69,25.65,25.69,25.625,1734123600000,160.0,2024-12-13,NYSE
VTIP,793142.0,49.0314,49.06,49.02,49.06,49.0,1734123600000,3488.0,2024-12-13,NYSE
SMMV,10568.0,43.248,43.38,43.25,43.38,43.19,1734123600000,108.0,2024-12-13,NYSE
WGMI,374231.0,27.7142,28.06,27.36,28.525,27.1726,1734123600000,2687.0,2024-12-13,NYSE
VICE,1569.0,33.5326,33.9,33.5132,33.9,33.42,1734123600000,35.0,2024-12-13,NYSE
VSGX,123299.0,58.88,59.0,58.83,59.075,58.695,1734123600000,573.0,2024-12-13,NYSE
CPNG,5944187.0,23.8934,24.27,23.89,24.39,23.66,1734123600000,42571.0,2024-12-13,NYSE
EVLN,73216.0,50.6312,50.62,50.66,50.66,50.6086,1734123600000,157.0,2024-12-13,NYSE
SBH,1512273.0,12.4342,12.58,12.47,12.62,12.325,1734123600000,13925.0,2024-12-13,NYSE
AKAN,38077.0,1.5096,1.55,1.49,1.58,1.45,1734123600000,241.0,2024-12-13,NYSE
RITM,2968296.0,11.1305,11.15,11.12,11.2,11.095,1734123600000,15123.0,2024-12-13,NYSE
RCEL,96533.0,12.257,12.79,12.21,12.79,12.055,1734123600000,2790.0,2024-12-13,NYSE
AJG,2693998.0,283.8549,282.28,284.59,285.69,281.475,1734123600000,41351.0,2024-12-13,NYSE
ITB,3198016.0,112.9252,114.36,113.02,114.36,112.2,1734123600000,49107.0,2024-12-13,NYSE
CVGW,140508.0,26.4617,26.34,26.58,26.605,26.02,1734123600000,3670.0,2024-12-13,NYSE
UAVS,1105395.0,4.9202,5.11,5.19,5.3,4.52,1734123600000,5612.0,2024-12-13,NYSE
ATUS,2327524.0,2.6255,2.55,2.68,2.68,2.54,1734123600000,8750.0,2024-12-13,NYSE
FXG,8766.0,67.365,67.45,67.57,67.6601,67.0,1734123600000,119.0,2024-12-13,NYSE
XLB,4037475.0,89.2301,89.68,89.23,89.81,88.93,1734123600000,47865.0,2024-12-13,NYSE
VIGI,202461.0,83.0554,83.32,83.03,83.35,82.8701,1734123600000,2130.0,2024-12-13,NYSE
USVM,10455.0,88.3163,88.9,88.3323,88.9,88.12,1734123600000,155.0,2024-12-13,NYSE
GIB,193731.0,112.622,112.34,112.61,113.01,112.32,1734123600000,5269.0,2024-12-13,NYSE
CERO,31802307.0,0.05896,0.0707,0.0567,0.0708,0.0553,1734123600000,15856.0,2024-12-13,NYSE
IYY,14257.0,148.008,148.5,147.85,148.6061,147.501,1734123600000,344.0,2024-12-13,NYSE
RSP,5418460.0,182.1901,182.8,182.16,183.01,181.815,1734123600000,49219.0,2024-12-13,NYSE
INGN,231937.0,8.9499,9.29,8.96,9.29,8.77,1734123600000,3439.0,2024-12-13,NYSE
ALNT,72401.0,25.83,25.63,25.82,26.37,25.55,1734123600000,2118.0,2024-12-13,NYSE
UBR,1606.0,16.4722,16.69,16.28,16.69,16.28,1734123600000,43.0,2024-12-13,NYSE
EVTV,9168.0,1.39,1.45,1.37,1.45,1.35,1734123600000,131.0,2024-12-13,NYSE
IGEB,65617.0,45.0538,45.14,44.98,45.14,44.97,1734123600000,531.0,2024-12-13,NYSE
TSLL,54483679.0,31.9939,30.93,33.28,33.29,30.2787,1734123600000,282446.0,2024-12-13,NYSE
RWK,22128.0,122.3379,123.0,122.1932,123.0,121.7801,1734123600000,226.0,2024-12-13,NYSE
GXO,1030278.0,48.4352,48.58,48.51,49.24,48.01,1734123600000,17488.0,2024-12-13,NYSE
SGOL,4708202.0,25.3583,25.44,25.28,25.44,25.26,1734123600000,5961.0,2024-12-13,NYSE
BDEC,24332.0,43.8263,44.02,43.84,44.02,43.76,1734123600000,104.0,2024-12-13,NYSE
IBDV,206885.0,21.5657,21.6,21.56,21.61,21.54,1734123600000,656.0,2024-12-13,NYSE
HYDB,128141.0,47.5342,47.64,47.48,47.64,47.48,1734123600000,1053.0,2024-12-13,NYSE
PICK,571011.0,38.07,38.41,38.0,38.42,37.97,1734123600000,4207.0,2024-12-13,NYSE
FBT,20093.0,169.7186,170.51,169.6172,171.09,168.655,1734123600000,468.0,2024-12-13,NYSE
PHB,483473.0,18.301,18.39,18.31,18.39,18.295,1734123600000,208.0,2024-12-13,NYSE
ULCC,3187432.0,6.3502,6.51,6.31,6.605,6.29,1734123600000,20507.0,2024-12-13,NYSE
SKIN,550122.0,1.5202,1.5,1.58,1.59,1.45,1734123600000,3769.0,2024-12-13,NYSE
OSK,478311.0,100.3268,100.35,100.0,101.33,99.88,1734123600000,12290.0,2024-12-13,NYSE
SLNO,693183.0,46.2942,46.71,46.71,47.38,45.0,1734123600000,12490.0,2024-12-13,NYSE
CCEL,6563.0,7.9322,7.86,7.835,8.0,7.8054,1734123600000,139.0,2024-12-13,NYSE
GSL,279184.0,21.6541,21.95,21.74,22.03,21.36,1734123600000,4972.0,2024-12-13,NYSE
RCL,1892092.0,245.1563,244.2,245.17,246.98,243.11,1734123600000,31201.0,2024-12-13,NYSE
ICOW,226159.0,30.1015,30.22,30.14,30.22,30.0342,1734123600000,814.0,2024-12-13,NYSE
FSTA,75505.0,51.7062,51.63,51.69,51.9196,51.43,1734123600000,1210.0,2024-12-13,NYSE
ELMD,132934.0,28.142,28.45,28.18,28.75,27.69,1734123600000,2911.0,2024-12-13,NYSE
BOAT,17196.0,30.2064,30.31,30.2377,30.31,30.01,1734123600000,221.0,2024-12-13,NYSE
RPG,124147.0,43.154,43.43,43.23,43.46,42.96,1734123600000,821.0,2024-12-13,NYSE
ATEN,437154.0,18.6663,18.91,18.67,18.9399,18.55,1734123600000,7593.0,2024-12-13,NYSE
PFXNZ,4052.0,22.878,22.88,22.9,22.9,22.8379,1734123600000,13.0,2024-12-13,NYSE
SCLX,1203762.0,0.4995,0.52,0.5075,0.52,0.485,1734123600000,3030.0,2024-12-13,NYSE
FFOG,3288.0,41.5084,41.69,41.3939,41.74,41.2502,1734123600000,55.0,2024-12-13,NYSE
VTMX,258294.0,25.2379,24.99,25.22,25.51,24.9,1734123600000,2801.0,2024-12-13,NYSE
ECC,1262445.0,8.9885,9.055,9.0,9.055,8.955,1734123600000,3539.0,2024-12-13,NYSE
CURE,57694.0,98.6831,98.53,98.88,99.635,97.01,1734123600000,1732.0,2024-12-13,NYSE
IBHJ,3367.0,26.5064,26.65,26.39,26.65,26.39,1734123600000,24.0,2024-12-13,NYSE
UCON,576109.0,24.6815,24.76,24.67,24.8,24.66,1734123600000,1731.0,2024-12-13,NYSE
MSTX,6858197.0,101.4336,101.25,105.45,105.6,95.66,1734123600000,79499.0,2024-12-13,NYSE
ABBV,4269781.0,173.6616,173.25,173.37,174.92,172.39,1734123600000,54623.0,2024-12-13,NYSE
USFD,1464185.0,69.292,69.0,69.5,69.575,68.64,1734123600000,22365.0,2024-12-13,NYSE
FBRX,56251.0,23.1547,24.64,23.15,24.64,21.5701,1734123600000,1050.0,2024-12-13,NYSE
REPX,58144.0,32.7243,32.7,32.98,32.98,32.24,1734123600000,2753.0,2024-12-13,NYSE
SNVpE,21636.0,26.1049,26.14,26.1,26.2288,25.99,1734123600000,166.0,2024-12-13,NYSE
CWB,300396.0,80.9954,81.21,81.0,81.32,80.79,1734123600000,3739.0,2024-12-13,NYSE
TLH,972804.0,102.1425,102.47,101.92,102.51,101.81,1734123600000,6682.0,2024-12-13,NYSE
DRSK,177948.0,28.195,28.14,28.12,28.31,28.12,1734123600000,683.0,2024-12-13,NYSE
PJT,116056.0,163.7375,166.0,163.91,167.43,162.18,1734123600000,5192.0,2024-12-13,NYSE
PPH,99020.0,87.6281,87.82,87.82,87.95,87.37,1734123600000,1169.0,2024-12-13,NYSE
BCX,118419.0,9.1707,9.17,9.19,9.205,9.15,1734123600000,572.0,2024-12-13,NYSE
SNTG,4526.0,1.9495,1.96,1.97,1.97,1.93,1734123600000,38.0,2024-12-13,NYSE
VTI,2279188.0,299.9418,301.0,299.93,301.2749,299.1001,1734123600000,63886.0,2024-12-13,NYSE
BFOR,16291.0,76.5842,77.11,76.58,77.11,76.42,1734123600000,247.0,2024-12-13,NYSE
ZD,195992.0,57.9129,58.51,57.75,58.99,57.6448,1734123600000,8144.0,2024-12-13,NYSE
WDIV,5619.0,64.1691,64.37,64.1974,64.37,64.065,1734123600000,136.0,2024-12-13,NYSE
VGT,355117.0,640.0676,644.35,640.43,646.2,635.5,1734123600000,18852.0,2024-12-13,NYSE
CDE,9395594.0,6.5994,6.77,6.56,6.7995,6.51,1734123600000,28372.0,2024-12-13,NYSE
DOW,7452822.0,40.8023,41.25,40.86,41.25,40.4345,1734123600000,63643.0,2024-12-13,NYSE
FLHK,991.0,17.9452,17.95,17.949,17.95,17.92,1734123600000,26.0,2024-12-13,NYSE
KBWB,904573.0,67.79,68.34,67.81,68.34,67.54,1734123600000,7836.0,2024-12-13,NYSE
BBAI,31402124.0,2.5321,2.62,2.52,2.7,2.42,1734123600000,61801.0,2024-12-13,NYSE
LCTX,2876819.0,0.5064,0.53,0.506,0.5458,0.49505,1734123600000,6305.0,2024-12-13,NYSE
OALC,41799.0,30.7931,30.97,30.7821,30.97,30.7,1734123600000,151.0,2024-12-13,NYSE
CRD.B,2646.0,11.0881,11.4,11.02,11.4,10.96,1734123600000,98.0,2024-12-13,NYSE
AGEN,417222.0,3.01,3.1,3.05,3.1436,2.93,1734123600000,3582.0,2024-12-13,NYSE
HURN,55994.0,121.0832,121.17,120.66,122.14,120.63,1734123600000,2368.0,2024-12-13,NYSE
NXDT,122504.0,5.7137,5.64,5.77,5.79,5.64,1734123600000,1442.0,2024-12-13,NYSE
AUTL,4145977.0,2.5543,2.7,2.49,2.72,2.45,1734123600000,11349.0,2024-12-13,NYSE
NVDA,225656561.0,135.002,138.94,134.25,139.6,132.54,1734123600000,1756865.0,2024-12-13,NYSE
JPMO,19900.0,18.1489,18.32,18.12,18.32,18.06,1734123600000,427.0,2024-12-13,NYSE
DVYE,50471.0,27.9315,28.07,27.94,28.07,27.8701,1734123600000,469.0,2024-12-13,NYSE
FMAT,53729.0,51.2772,51.77,51.28,51.77,51.1008,1734123600000,730.0,2024-12-13,NYSE
BMEZ,360273.0,15.475,15.55,15.48,15.58,15.4,1734123600000,1599.0,2024-12-13,NYSE
PAYX,1849531.0,141.1152,141.48,140.98,141.865,140.41,1734123600000,29958.0,2024-12-13,NYSE
IDGT,11328.0,84.9243,85.13,84.954,85.13,84.72,1734123600000,198.0,2024-12-13,NYSE
ASM,830971.0,1.0672,1.09,1.06,1.095,1.05,1734123600000,1546.0,2024-12-13,NYSE
HUSA,229090.0,1.3781,1.41,1.39,1.41,1.34,1734123600000,1072.0,2024-12-13,NYSE
KNW,1361340.0,0.2147,0.2,0.213,0.2369,0.1943,1734123600000,1375.0,2024-12-13,NYSE
YBTC,64224.0,54.8358,54.5,55.35,55.3733,54.42,1734123600000,1262.0,2024-12-13,NYSE
PRCT,473302.0,89.5321,89.83,89.24,91.73,88.84,1734123600000,10817.0,2024-12-13,NYSE
IVE,443547.0,198.1297,198.52,197.98,198.69,197.6499,1734123600000,7281.0,2024-12-13,NYSE
BILZ,222998.0,101.0261,101.03,101.02,101.03,101.01,1734123600000,459.0,2024-12-13,NYSE
AZI,84578.0,1.1685,1.2,1.12,1.23,1.12,1734123600000,385.0,2024-12-13,NYSE
YETH,5905.0,58.2453,58.69,58.1783,58.69,57.5,1734123600000,136.0,2024-12-13,NYSE
CVE,10364729.0,15.2257,15.06,15.25,16.621277,14.945,1734123600000,30464.0,2024-12-13,NYSE
WRBpE,13858.0,24.5221,24.78,24.5,24.78,24.3819,1734123600000,212.0,2024-12-13,NYSE
PBIpB,36298.0,19.4669,19.71,19.55,19.71,18.75,1734123600000,313.0,2024-12-13,NYSE
SHYG,989776.0,42.9862,43.09,42.96,43.09,42.95,1734123600000,7532.0,2024-12-13,NYSE
TLN,370118.0,209.8422,213.31,207.46,214.94,207.08,1734123600000,8536.0,2024-12-13,NYSE
ITRG,346089.0,0.9417,0.97,0.9399,0.97,0.92,1734123600000,424.0,2024-12-13,NYSE
QRHC,71550.0,6.6804,6.85,6.71,6.85,6.58,1734123600000,887.0,2024-12-13,NYSE
DRRX,157825.0,0.7494,0.8,0.75,0.8,0.7231,1734123600000,298.0,2024-12-13,NYSE
IYR,5142638.0,97.7153,97.79,97.61,98.18,97.54,1734123600000,54808.0,2024-12-13,NYSE
DJT,10797221.0,36.8157,36.3,36.59,37.35,36.07,1734123600000,97378.0,2024-12-13,NYSE
CORN,49253.0,18.255,18.26,18.26,18.33,18.19,1734123600000,278.0,2024-12-13,NYSE
FNGS,116886.0,58.6598,58.39,58.93,59.11,57.94,1734123600000,1105.0,2024-12-13,NYSE
AOK,220597.0,38.1176,38.15,38.1,38.23,38.08,1734123600000,1066.0,2024-12-13,NYSE
ANNX,1322285.0,4.4675,4.51,4.44,4.57,4.4,1734123600000,11589.0,2024-12-13,NYSE
GSST,97040.0,50.3843,50.38,50.39,50.39,50.38,1734123600000,261.0,2024-12-13,NYSE
HSAI,1204420.0,11.0164,10.64,11.23,11.3,10.62,1734123600000,8836.0,2024-12-13,NYSE
HMOP,48932.0,39.0213,39.05,38.995,39.1,38.9272,1734123600000,297.0,2024-12-13,NYSE
ONEV,4254.0,131.0155,131.85,130.834,131.85,130.69,1734123600000,163.0,2024-12-13,NYSE
SII,67378.0,43.8585,44.71,43.86,44.8,43.45,1734123600000,1441.0,2024-12-13,NYSE
CHGX,5227.0,39.7346,39.87,39.62,39.87,39.62,1734123600000,60.0,2024-12-13,NYSE
XT,117946.0,62.011,62.19,61.94,62.25,61.66,1734123600000,1056.0,2024-12-13,NYSE
IRT,1291655.0,21.3762,21.34,21.4,21.46,21.175,1734123600000,11715.0,2024-12-13,NYSE
ITA,298168.0,148.1945,147.76,148.37,148.62,147.4601,1734123600000,5443.0,2024-12-13,NYSE
ALLY,2146444.0,37.6129,37.56,37.68,37.9,37.25,1734123600000,21540.0,2024-12-13,NYSE
JEPI,2862313.0,59.4621,59.53,59.43,59.57,59.4,1734123600000,26061.0,2024-12-13,NYSE
SLRC,224016.0,16.3529,16.47,16.45,16.5,16.23,1734123600000,2836.0,2024-12-13,NYSE
SMH,8615410.0,249.0609,249.52,249.49,251.63,246.05,1734123600000,111043.0,2024-12-13,NYSE
KMDA,22274.0,5.7983,5.84,5.87,5.8799,5.7522,1734123600000,224.0,2024-12-13,NYSE
JDST,706842.0,26.8153,25.99,27.11,27.32,25.99,1734123600000,3844.0,2024-12-13,NYSE
BANC,1077859.0,16.6421,16.75,16.72,16.87,16.49,1734123600000,13461.0,2024-12-13,NYSE
TANH,1759079.0,0.1496,0.1525,0.1495,0.15285,0.1465,1734123600000,1654.0,2024-12-13,NYSE
FXZ,16716.0,60.4714,61.09,60.41,61.09,60.11,1734123600000,237.0,2024-12-13,NYSE
CHCT,181075.0,17.952,18.04,18.09,18.14,17.8,1734123600000,3685.0,2024-12-13,NYSE
KARO,18805.0,47.1112,48.81,47.29,48.81,45.5401,1734123600000,782.0,2024-12-13,NYSE
INDA,4824420.0,55.6275,55.77,55.56,55.78,55.555,1734123600000,22292.0,2024-12-13,NYSE
CLRB,7347101.0,0.2484,0.26,0.26,0.2668,0.232,1734123600000,8436.0,2024-12-13,NYSE
SKYY,297715.0,125.5332,126.71,125.45,127.09,124.95,1734123600000,4589.0,2024-12-13,NYSE
PSDM,6995.0,50.9313,50.95,50.915,50.95,50.915,1734123600000,28.0,2024-12-13,NYSE
JBT,365188.0,124.6618,126.68,122.87,126.98,122.73,1734123600000,6854.0,2024-12-13,NYSE
LEGN,890139.0,35.2996,35.32,35.12,36.0,34.95,1734123600000,12711.0,2024-12-13,NYSE
FL,2688826.0,21.5268,21.64,21.8,21.8,21.15,1734123600000,22877.0,2024-12-13,NYSE
NMRK,680995.0,14.4815,14.75,14.48,14.83,14.385,1734123600000,9974.0,2024-12-13,NYSE
CGMS,575339.0,27.5426,27.59,27.72,27.72,27.51,1734123600000,1869.0,2024-12-13,NYSE
MURA,93861.0,3.6383,3.8,3.64,3.8,3.59,1734123600000,952.0,2024-12-13,NYSE
AUMN,1391974.0,0.1255,0.145,0.1207,0.15005,0.1124,1734123600000,1841.0,2024-12-13,NYSE
RWR,143170.0,103.8622,103.97,103.93,104.28,103.59,1734123600000,1647.0,2024-12-13,NYSE
TMFC,107763.0,61.8818,62.12,61.91,62.2423,61.6486,1734123600000,1089.0,2024-12-13,NYSE
SCHJ,49578.0,24.4808,24.52,24.48,24.52,24.465,1734123600000,300.0,2024-12-13,NYSE
EHGO,121587.0,4.3261,4.2,4.35,4.6,4.13,1734123600000,1063.0,2024-12-13,NYSE
BIDD,198299.0,25.6957,25.87,25.68,25.87,25.634,1734123600000,496.0,2024-12-13,NYSE
CFLT,4318467.0,30.6047,31.49,30.49,31.49,30.25,1734123600000,50209.0,2024-12-13,NYSE
JMHI,23269.0,50.6921,50.82,50.6,50.82,50.565,1734123600000,184.0,2024-12-13,NYSE
RSPU,52785.0,67.3541,67.45,67.2,67.56,67.16,1734123600000,434.0,2024-12-13,NYSE
OTLK,793900.0,1.4684,1.53,1.48,1.53,1.43,1734123600000,4560.0,2024-12-13,NYSE
GPUS,28791.0,6.772,6.72,6.87,6.97,6.5654,1734123600000,463.0,2024-12-13,NYSE
PENN,5281843.0,20.8084,21.72,20.79,21.93,20.32,1734123600000,50820.0,2024-12-13,NYSE
ABCL,3228336.0,2.8177,3.03,2.81,3.05,2.76,1734123600000,13508.0,2024-12-13,NYSE
DTH,323651.0,38.7143,38.95,38.77,38.95,38.65,1734123600000,228.0,2024-12-13,NYSE
CBT,343327.0,103.3989,103.41,103.38,104.12,102.435,1734123600000,10401.0,2024-12-13,NYSE
PSX,1729569.0,122.8416,123.82,122.72,124.08,122.29,1734123600000,31581.0,2024-12-13,NYSE
AXDX,79155.0,1.3425,1.35,1.31,1.405,1.31,1734123600000,320.0,2024-12-13,NYSE
HBCP,6702.0,48.9394,49.32,49.37,49.37,48.57,1734123600000,494.0,2024-12-13,NYSE
AXS,532298.0,91.7017,91.26,91.77,92.06,90.815,1734123600000,10699.0,2024-12-13,NYSE
MGTX,209859.0,6.0638,5.97,6.12,6.16,5.91,1734123600000,3388.0,2024-12-13,NYSE
MOBX,524561.0,1.2094,1.22,1.15,1.2964,1.13,1734123600000,1396.0,2024-12-13,NYSE
DSI,92567.0,114.419,115.03,114.31,115.13,114.09,1734123600000,1113.0,2024-12-13,NYSE
ALNY,574989.0,245.335,246.01,245.44,249.51,241.89,1734123600000,14501.0,2024-12-13,NYSE
THNQ,6587.0,51.0791,51.9,50.9497,51.9,50.825,1734123600000,186.0,2024-12-13,NYSE
NCPL,111194.0,1.9753,1.88,2.01,2.06,1.88,1734123600000,642.0,2024-12-13,NYSE
SRCE,38869.0,63.1832,63.76,63.33,64.175,62.7,1734123600000,1968.0,2024-12-13,NYSE
DC,162808.0,2.2279,2.25,2.24,2.2822,2.2,1734123600000,1237.0,2024-12-13,NYSE
FFNW,156548.0,22.1976,22.2,22.07,22.365,22.06,1734123600000,1159.0,2024-12-13,NYSE
UMAC,6912278.0,10.2178,8.97,11.1,11.15,8.9,1734123600000,39552.0,2024-12-13,NYSE
GOOGL,23381941.0,190.8673,191.01,189.82,192.73,189.64,1734123600000,328905.0,2024-12-13,NYSE
QMMM,375996.0,0.7018,0.7011,0.7098,0.75,0.682,1734123600000,794.0,2024-12-13,NYSE
EXTR,589265.0,18.1283,18.26,18.17,18.4,17.87,1734123600000,8564.0,2024-12-13,NYSE
PBYI,299496.0,2.873,2.94,2.88,2.94,2.815,1734123600000,2794.0,2024-12-13,NYSE
CLBK,40692.0,16.8831,17.07,16.93,17.14,16.74,1734123600000,1561.0,2024-12-13,NYSE
STLD,1618061.0,123.0318,126.38,122.37,126.43,121.93,1734123600000,30602.0,2024-12-13,NYSE
FI,2303148.0,204.8328,206.17,204.66,206.85,203.86,1734123600000,36367.0,2024-12-13,NYSE
ASH,576939.0,74.089,73.65,74.78,74.79,72.83,1734123600000,11352.0,2024-12-13,NYSE
TBLL,274710.0,105.7366,105.76,105.74,105.76,105.73,1734123600000,918.0,2024-12-13,NYSE
HAP,10581.0,48.8814,49.21,48.8463,49.21,48.765,1734123600000,96.0,2024-12-13,NYSE
INFN,1187793.0,6.5905,6.58,6.59,6.61,6.58,1734123600000,3625.0,2024-12-13,NYSE
IART,367436.0,24.0146,24.15,24.03,24.27,23.78,1734123600000,7700.0,2024-12-13,NYSE
GAP,4744494.0,24.1538,24.27,24.29,24.36,23.84,1734123600000,35977.0,2024-12-13,NYSE
RMI,37390.0,15.7701,15.87,15.715,15.87,15.66,1734123600000,152.0,2024-12-13,NYSE
SMDD,11702.0,7.9137,7.8,7.9,7.95,7.78,1734123600000,106.0,2024-12-13,NYSE
XELB,53639.0,0.6255,0.6315,0.6218,0.63255,0.621,1734123600000,166.0,2024-12-13,NYSE
G,886713.0,44.6986,44.72,44.67,44.93,44.43,1734123600000,13897.0,2024-12-13,NYSE
AVSD,7324.0,58.2278,58.39,58.2168,58.39,58.09,1734123600000,90.0,2024-12-13,NYSE
ASUR,142382.0,9.5966,9.43,9.7,9.72,9.29,1734123600000,2716.0,2024-12-13,NYSE
UHAL,69096.0,73.092,73.54,73.26,73.54,72.735,1734123600000,2839.0,2024-12-13,NYSE
DAPP,248775.0,18.5442,18.59,18.45,18.81,18.12,1734123600000,2095.0,2024-12-13,NYSE
GAU,434984.0,1.3049,1.31,1.33,1.33,1.29,1734123600000,1183.0,2024-12-13,NYSE
JNUG,990470.0,42.4837,43.75,42.39,44.11,41.74,1734123600000,10811.0,2024-12-13,NYSE
SIHY,4208.0,46.2017,46.47,46.091,46.47,46.091,1734123600000,38.0,2024-12-13,NYSE
EEA,5743.0,8.6375,8.57,8.65,8.68,8.57,1734123600000,30.0,2024-12-13,NYSE
PKW,62364.0,119.819,120.18,119.745,120.18,119.62,1734123600000,221.0,2024-12-13,NYSE
NREFpA,2497.0,23.6961,24.11,23.76,24.11,23.59,1734123600000,39.0,2024-12-13,NYSE
PMNT,118052.0,1.2481,1.4,1.315,1.4,1.125,1734123600000,356.0,2024-12-13,NYSE
JEMA,30826.0,39.5248,39.53,39.52,39.53,39.34,1734123600000,273.0,2024-12-13,NYSE
BCD,131813.0,32.3732,32.34,32.3,32.3963,32.3,1734123600000,218.0,2024-12-13,NYSE
MRVI,1189430.0,5.6492,5.65,5.67,5.77,5.55,1734123600000,12504.0,2024-12-13,NYSE
SDVD,132833.0,22.5826,22.76,22.6,22.76,22.49,1734123600000,518.0,2024-12-13,NYSE
RIVN,32018342.0,14.0835,14.02,14.37,14.41,13.7517,1734123600000,115891.0,2024-12-13,NYSE
PMT,421756.0,13.5053,13.43,13.55,13.57,13.3498,1734123600000,4741.0,2024-12-13,NYSE
DUHP,683179.0,34.8675,35.02,34.84,35.045,34.8103,1734123600000,1763.0,2024-12-13,NYSE
CARV,9583.0,1.8317,1.81,1.84,1.84,1.7915,1734123600000,69.0,2024-12-13,NYSE
CR,175892.0,165.1753,167.09,164.97,168.71,163.66,1734123600000,7100.0,2024-12-13,NYSE
VOE,252816.0,168.398,168.96,168.21,169.34,168.03,1734123600000,4213.0,2024-12-13,NYSE
AEI,44597.0,1.1353,1.16,1.12,1.2,1.05,1734123600000,414.0,2024-12-13,NYSE
ENOV,486255.0,46.2217,46.35,46.14,46.635,45.82,1734123600000,8815.0,2024-12-13,NYSE
GREE,217839.0,2.1431,2.06,2.14,2.21,2.06,1734123600000,2122.0,2024-12-13,NYSE
DPG,72488.0,11.8642,11.81,11.88,11.905,11.81,1734123600000,372.0,2024-12-13,NYSE
GLNG,1233756.0,43.4633,43.58,43.48,43.92,42.59,1734123600000,15455.0,2024-12-13,NYSE
SNOY,103558.0,19.5732,19.91,19.56,19.91,19.43,1734123600000,926.0,2024-12-13,NYSE
ISRA,5126.0,43.8525,48.07,43.6092,48.07,43.55,1734123600000,97.0,2024-12-13,NYSE
FDIF,3918.0,32.7541,32.91,32.7208,32.9383,32.6288,1734123600000,84.0,2024-12-13,NYSE
THYF,7255.0,52.6608,52.89,52.57,52.89,52.57,1734123600000,46.0,2024-12-13,NYSE
AMS,9847.0,3.4542,3.48,3.45,3.5671,3.41,1734123600000,80.0,2024-12-13,NYSE
CRDL,236626.0,1.3214,1.37,1.33,1.37,1.295,1734123600000,916.0,2024-12-13,NYSE
CGUS,723856.0,35.9972,36.03,36.02,36.095,35.8962,1734123600000,3957.0,2024-12-13,NYSE
HYBL,58090.0,28.5793,28.59,28.57,28.59,28.56,1734123600000,387.0,2024-12-13,NYSE
FPEI,241125.0,18.8135,18.81,18.82,18.83,18.8,1734123600000,688.0,2024-12-13,NYSE
CGXU,657220.0,25.9479,26.07,25.97,26.0899,25.8556,1734123600000,2025.0,2024-12-13,NYSE
VRCA,539462.0,0.7648,0.79,0.7609,0.8469,0.7201,1734123600000,2084.0,2024-12-13,NYSE
BRSP,388349.0,6.298,6.33,6.34,6.35,6.215,1734123600000,4031.0,2024-12-13,NYSE
FBK,119821.0,54.9754,55.39,55.11,55.73,54.605,1734123600000,3291.0,2024-12-13,NYSE
LTRN,97216.0,3.4398,3.62,3.445,3.62,3.28,1734123600000,574.0,2024-12-13,NYSE
PPBT,88021.0,3.739,3.61,3.83,3.93,3.56,1734123600000,713.0,2024-12-13,NYSE
AGM.A,156.0,164.8,165.26,165.26,165.26,165.26,1734123600000,14.0,2024-12-13,NYSE
IDU,33036.0,99.038,99.11,98.93,99.38,98.85,1734123600000,552.0,2024-12-13,NYSE
LSPD,522466.0,16.1943,16.45,16.23,16.4999,16.04,1734123600000,6830.0,2024-12-13,NYSE
